,date,region,prediction_confirmed,prediction_deaths
10051,2020-07-27,RU-PER,-9.66471751607255e+16,-85728152.0
10052,2020-07-28,RU-PER,-2.1749137143339418e+17,-111345944.0
10053,2020-07-29,RU-PER,-2.1060604064169984e+17,-46076956.0
10054,2020-07-30,RU-PER,-4.089203659185848e+17,12812627.0
10055,2020-07-31,RU-PER,-4.3670567758751334e+17,-27531616.0
10056,2020-08-01,RU-PER,-5.7160984444062925e+17,138499472.0
10057,2020-08-02,RU-PER,-1.0088905666094694e+18,-118340208.0
10058,2020-08-03,RU-PER,-9.371676364232458e+17,-235719200.0
10059,2020-08-04,RU-PER,-1.6380161391769682e+18,214238064.0
10060,2020-08-05,RU-PER,-1.511259490924626e+18,54001936.0
10061,2020-08-06,RU-PER,-2.732551927081468e+18,55870912.0
10062,2020-08-07,RU-PER,-4.677841434047414e+18,42397280.0
10063,2020-08-08,RU-PER,-8.112930163987055e+18,563787328.0
10064,2020-08-09,RU-PER,-9.495661693426991e+18,383207680.0
10065,2020-08-10,RU-PER,-2.0421513136683614e+19,-394417664.0
10066,2020-08-11,RU-PER,-1.4802307230329733e+19,-96718272.0
10067,2020-08-12,RU-PER,-2.948918772997554e+19,972171008.0
10068,2020-08-13,RU-PER,-2.495464344735292e+19,1131200.0
10069,2020-08-14,RU-PER,-4.8002430266932986e+19,-635552064.0
10070,2020-08-15,RU-PER,-1.2519826644183024e+20,233452032.0
10071,2020-08-16,RU-PER,-7.961583048130665e+19,-605740864.0
10072,2020-08-17,RU-PER,-1.2337389517637314e+20,-565070720.0
10073,2020-08-18,RU-PER,-2.967805304130188e+20,708609024.0
10074,2020-08-19,RU-PER,-2.971441608985569e+20,705193344.0
10075,2020-08-20,RU-PER,-3.482248674814953e+20,692238080.0
10076,2020-08-21,RU-PER,-5.971633775779806e+20,3040500736.0
10077,2020-08-22,RU-PER,-5.20184263941011e+20,2079617664.0
10078,2020-08-23,RU-PER,-7.62819845621503e+20,-3554658048.0
10079,2020-08-24,RU-PER,-1.2701150185352122e+21,-795784448.0
10080,2020-08-25,RU-PER,-2.1306421469223783e+21,-7332686336.0
10081,2020-08-26,RU-PER,-2.984938826700054e+21,-5053336064.0
10082,2020-08-27,RU-PER,-3.9671122624096596e+21,-4348761600.0
10083,2020-08-28,RU-PER,-4.5038901095464614e+21,-11730105344.0
10084,2020-08-29,RU-PER,-7.579058273305907e+21,-6241638400.0
10085,2020-08-30,RU-PER,-1.3814039755821226e+22,15995650048.0
10086,2020-08-31,RU-PER,-1.6546641613924734e+22,3277221888.0
10087,2020-09-01,RU-PER,-2.9741276543195745e+22,-4358433792.0
10088,2020-09-02,RU-PER,-3.1533141741336154e+22,-8953909248.0
10089,2020-09-03,RU-PER,-5.960961314267849e+22,10503182336.0
10090,2020-09-04,RU-PER,-6.492350942220474e+22,16999251968.0
10091,2020-09-05,RU-PER,-1.2898626386202867e+23,27711033344.0
10092,2020-09-06,RU-PER,-1.5194428169687376e+23,35916972032.0
10093,2020-09-07,RU-PER,-2.397281033600078e+23,-26178162688.0
10094,2020-09-08,RU-PER,-2.025602739376878e+23,22926340096.0
10095,2020-09-09,RU-PER,-3.341847464614301e+23,-12849741824.0
10096,2020-09-10,RU-PER,-5.397840133988705e+23,-31080325120.0
10097,2020-09-11,RU-PER,-7.101518005953766e+23,10919169024.0
10098,2020-09-12,RU-PER,-1.2400182390964309e+24,62430859264.0
10099,2020-09-13,RU-PER,-1.4946624265518763e+24,-87556587520.0
10100,2020-09-14,RU-PER,-3.09655923516874e+24,181795553280.0
10101,2020-09-15,RU-PER,-3.2632114445862744e+24,110740660224.0
10102,2020-09-16,RU-PER,-3.113184363265171e+24,-29367484416.0
10103,2020-09-17,RU-PER,-5.931236385791301e+24,-54431809536.0
10104,2020-09-18,RU-PER,-8.991428441479475e+24,-83278192640.0
10105,2020-09-19,RU-PER,-1.5218734493193062e+25,-248972558336.0
10106,2020-09-20,RU-PER,-1.6879508697207188e+25,161123401728.0
10107,2020-09-21,RU-PER,-3.2309186320569137e+25,198003867648.0
10108,2020-09-22,RU-PER,-3.69007699996422e+25,-1335656448.0
10109,2020-09-23,RU-PER,-6.1502971209819745e+25,209809145856.0
10110,2020-09-24,RU-PER,-1.1919748297841364e+26,-103920893952.0
10111,2020-09-25,RU-PER,-1.633021815424993e+26,33986314240.0
10112,2020-09-26,RU-PER,-1.39355476159609e+26,-34462007296.0
10113,2020-09-27,RU-PER,-2.7339998712644443e+26,664034803712.0
10114,2020-09-28,RU-PER,-3.068220747403525e+26,310784688128.0
10115,2020-09-29,RU-PER,-5.985933034170128e+26,-433657282560.0
10116,2020-09-30,RU-PER,-6.0154854560459736e+26,9574014976.0
10117,2020-10-01,RU-PER,-1.3630328710854506e+27,-160291749888.0
10118,2020-10-02,RU-PER,-1.7707797020907265e+27,1418976034816.0
10119,2020-10-03,RU-PER,-1.7325816602024146e+27,526506196992.0
10120,2020-10-04,RU-PER,-3.5585528399700594e+27,-126576885760.0
10121,2020-10-05,RU-PER,-5.023654645068349e+27,-469449179136.0
10122,2020-10-06,RU-PER,-4.967188128441056e+27,-1554117033984.0
10123,2020-10-07,RU-PER,-5.905241367781524e+27,2236530556928.0
10124,2020-10-08,RU-PER,-1.226066475178339e+28,489127215104.0
10125,2020-10-09,RU-PER,-2.2256709211973677e+28,-3756368592896.0
10126,2020-10-10,RU-PER,-1.7398523927281839e+28,-204791873536.0
10127,2020-10-11,RU-PER,-4.800107024383942e+28,2517365686272.0
10128,2020-10-12,RU-PER,-5.793259419136588e+28,3189456764928.0
10129,2020-10-13,RU-PER,-5.3603355273462165e+28,-3069849894912.0
10130,2020-10-14,RU-PER,-8.819707927792265e+28,10897371168768.0
10131,2020-10-15,RU-PER,-2.111417844839825e+29,-2361567739904.0
10132,2020-10-16,RU-PER,-2.069437329069729e+29,-8730343112704.0
10133,2020-10-17,RU-PER,-3.787473923416162e+29,-1490106187776.0
10134,2020-10-18,RU-PER,-2.8258146129484552e+29,-958557192192.0
10135,2020-10-19,RU-PER,-4.568426402471742e+29,-6507792433152.0
10136,2020-10-20,RU-PER,-9.146380651559322e+29,-5266899730432.0
10137,2020-10-21,RU-PER,-6.593405106735824e+29,-13975848747008.0
10138,2020-10-22,RU-PER,-1.405321259177214e+30,-28459533336576.0
10139,2020-10-23,RU-PER,-1.6978199545386088e+30,3935378866176.0
10140,2020-10-24,RU-PER,-3.1482054347992325e+30,8577456537600.0
10141,2020-10-25,RU-PER,-3.3712752181087043e+30,56909193281536.0
10142,2020-10-26,RU-PER,-5.703028369390828e+30,343594237952.0
10143,2020-10-27,RU-PER,-5.96854172483824e+30,-35662002651136.0
10144,2020-10-28,RU-PER,-1.0379469573762043e+31,-33283918266368.0
10145,2020-10-29,RU-PER,-1.0682931715150068e+31,-39711959678976.0
10146,2020-10-30,RU-PER,-2.0129993072017936e+31,26591123996672.0
10147,2020-10-31,RU-PER,-2.2628683162953186e+31,16555102437376.0
10148,2020-11-01,RU-PER,-2.8373271379707816e+31,-8753025908736.0
10149,2020-11-02,RU-PER,-5.710190892194299e+31,-82618385170432.0
10150,2020-11-03,RU-PER,-5.868661724332663e+31,-179680158154752.0
10151,2020-11-04,RU-PER,-8.803925877231737e+31,-2383958507520.0
10152,2020-11-05,RU-PER,-1.2416021173781569e+32,179582095327232.0
10153,2020-11-06,RU-PER,-1.78845893816831e+32,34809525043200.0
10154,2020-11-07,RU-PER,-3.046525948211159e+32,128958439882752.0
10155,2020-11-08,RU-PER,-2.8335186347827333e+32,231862299525120.0
10156,2020-11-09,RU-PER,-4.098765310197175e+32,-361881126567936.0
10157,2020-11-10,RU-PER,-6.813348081993041e+32,157086751129600.0
10158,2020-11-11,RU-PER,-7.93502620877641e+32,-290810155237376.0
10159,2020-11-12,RU-PER,-1.5083038227277337e+33,22096287629312.0
10160,2020-11-13,RU-PER,-2.969723451832622e+33,-425219915251712.0
10161,2020-11-14,RU-PER,-2.7997883277898196e+33,-424522922590208.0
10162,2020-11-15,RU-PER,-3.9013760804181313e+33,-376364024725504.0
10163,2020-11-16,RU-PER,-5.087952130563502e+33,-426060084674560.0
10164,2020-11-17,RU-PER,-9.942277741032989e+33,-964217607815168.0
10165,2020-11-18,RU-PER,-1.258156590478942e+34,-433087255150592.0
10166,2020-11-19,RU-PER,-1.9616884372951575e+34,-670795911135232.0
10167,2020-11-20,RU-PER,-2.4957841736984066e+34,3981088401653760.0
10168,2020-11-21,RU-PER,-4.817409000557957e+34,-264763510620160.0
10169,2020-11-22,RU-PER,-5.207336839660114e+34,-146652329410560.0
10170,2020-11-23,RU-PER,-9.205374620783753e+34,-2122053549293568.0
10171,2020-11-24,RU-PER,-1.2606821862294904e+35,-2416645490343936.0
10172,2020-11-25,RU-PER,-1.2941662855176908e+35,-3713948415164416.0
10173,2020-11-26,RU-PER,-2.7349161597703352e+35,740765626007552.0
10174,2020-11-27,RU-PER,-2.5921157157954378e+35,1476086844096512.0
10175,2020-11-28,RU-PER,-4.98020425590658e+35,-6710504147910656.0
10176,2020-11-29,RU-PER,-5.67074028246678e+35,1629788825452544.0
10177,2020-11-30,RU-PER,-1.2038937963771005e+36,-5293565445931008.0
10178,2020-12-01,RU-PER,-1.3474113344509146e+36,-4497670961889280.0
10179,2020-12-02,RU-PER,-2.1537519970317142e+36,-465539558277120.0
10180,2020-12-03,RU-PER,-3.303802967989421e+36,8926330389266432.0
10181,2020-12-04,RU-PER,-3.328643215326193e+36,2509992041119744.0
10182,2020-12-05,RU-PER,-7.499020373360533e+36,5127173581045760.0
10183,2020-12-06,RU-PER,-7.066599400610679e+36,2.7362287455043584e+16
10184,2020-12-07,RU-PER,-1.3979709131244524e+37,-1.1378639677423616e+16
10185,2020-12-08,RU-PER,-1.371041577598504e+37,-1.7224412289826816e+16
10186,2020-12-09,RU-PER,-3.2082228733225725e+37,-716636768174080.0
10187,2020-12-10,RU-PER,,4870793561374720.0
10188,2020-12-11,RU-PER,,3487072673333248.0
10189,2020-12-12,RU-PER,,1043711412666368.0
10190,2020-12-13,RU-PER,,2809046587408384.0
10191,2020-12-14,RU-PER,,6.88881572815831e+16
10192,2020-12-15,RU-PER,,-7.167274778833715e+16
10193,2020-12-16,RU-PER,,8.26504264988754e+16
10194,2020-12-17,RU-PER,,1.4203287626160538e+17
10195,2020-12-18,RU-PER,,1.308058059800576e+16
10196,2020-12-19,RU-PER,,1.970129330063278e+17
10197,2020-12-20,RU-PER,,7.233094293651456e+16
10198,2020-12-21,RU-PER,,-2.285212597663826e+17
10199,2020-12-22,RU-PER,,2.3249716682686464e+16
10200,2020-12-23,RU-PER,,-3.649550878119035e+17
10201,2020-12-24,RU-PER,,2.0021125771270554e+17
10202,2020-12-25,RU-PER,,4.688573904485089e+17
10203,2020-12-26,RU-PER,,1.2051746952052736e+16
10204,2020-12-27,RU-PER,,1.3397810318462157e+17
10205,2020-12-28,RU-PER,,2.238634536332165e+17
10206,2020-12-29,RU-PER,,3.667524457259336e+17
10207,2020-12-30,RU-PER,,-3.683740535782113e+17
10208,2020-12-31,RU-PER,,-1.627033598563451e+17
10209,2020-04-27,RU-PRI,1619.5545654296875,-6.899085521697998
10210,2020-04-28,RU-PRI,3310.200439453125,-34.66272735595703
10211,2020-04-29,RU-PRI,5022.83740234375,-47.12548828125
10212,2020-04-30,RU-PRI,6453.53173828125,-31.52985191345215
10213,2020-05-01,RU-PRI,11046.240234375,-3.8822197914123535
10214,2020-05-02,RU-PRI,4494.6611328125,-19.32720947265625
10215,2020-05-03,RU-PRI,20032.140625,-77.43074798583984
10216,2020-05-04,RU-PRI,21326.23828125,-52.462623596191406
10217,2020-05-05,RU-PRI,50755.53125,-170.23184204101562
10218,2020-05-06,RU-PRI,81336.2109375,-125.95721435546875
10219,2020-05-07,RU-PRI,77803.953125,-229.2452392578125
10220,2020-05-08,RU-PRI,152239.265625,-320.7210693359375
10221,2020-05-09,RU-PRI,137917.03125,-465.2707824707031
10222,2020-05-10,RU-PRI,247839.984375,-70.06504821777344
10223,2020-05-11,RU-PRI,482965.03125,-602.5399169921875
10224,2020-05-12,RU-PRI,565140.5625,-487.1278991699219
10225,2020-05-13,RU-PRI,762999.75,-382.9930419921875
10226,2020-05-14,RU-PRI,673275.9375,-443.2401123046875
10227,2020-05-15,RU-PRI,1682194.875,-1001.9706420898438
10228,2020-05-16,RU-PRI,1687670.375,-308.02337646484375
10229,2020-05-17,RU-PRI,2459827.5,-540.3650512695312
10230,2020-05-18,RU-PRI,4318836.5,-733.0582275390625
10231,2020-05-19,RU-PRI,7581833.5,-1179.14892578125
10232,2020-05-20,RU-PRI,7393755.0,-878.418701171875
10233,2020-05-21,RU-PRI,12081249.0,-730.7667846679688
10234,2020-05-22,RU-PRI,14206692.0,-1314.59619140625
10235,2020-05-23,RU-PRI,22560216.0,-1404.12841796875
10236,2020-05-24,RU-PRI,32142282.0,-3797.879638671875
10237,2020-05-25,RU-PRI,50263060.0,-1274.284912109375
10238,2020-05-26,RU-PRI,55328648.0,-666.2921142578125
10239,2020-05-27,RU-PRI,75633480.0,-543.0599365234375
10240,2020-05-28,RU-PRI,124120728.0,-3056.203857421875
10241,2020-05-29,RU-PRI,166871872.0,-3262.509521484375
10242,2020-05-30,RU-PRI,150582576.0,-2649.8291015625
10243,2020-05-31,RU-PRI,362707200.0,-2657.402099609375
10244,2020-06-01,RU-PRI,342842464.0,-8889.5654296875
10245,2020-06-02,RU-PRI,573498944.0,-12645.3330078125
10246,2020-06-03,RU-PRI,880314368.0,-6642.431640625
10247,2020-06-04,RU-PRI,1464317824.0,-20062.2421875
10248,2020-06-05,RU-PRI,1907231488.0,-9285.3115234375
10249,2020-06-06,RU-PRI,2015640960.0,-27011.4296875
10250,2020-06-07,RU-PRI,3460909568.0,-17228.048828125
10251,2020-06-08,RU-PRI,4826285056.0,-15530.4833984375
10252,2020-06-09,RU-PRI,6274384896.0,-49536.51953125
10253,2020-06-10,RU-PRI,5970679296.0,-41794.54296875
10254,2020-06-11,RU-PRI,13309276160.0,-104360.265625
10255,2020-06-12,RU-PRI,13657673728.0,-56032.20703125
10256,2020-06-13,RU-PRI,26375327744.0,-100704.2421875
10257,2020-06-14,RU-PRI,25730588672.0,-66085.890625
10258,2020-06-15,RU-PRI,52271173632.0,-103738.0390625
10259,2020-06-16,RU-PRI,50623348736.0,-79372.9609375
10260,2020-06-17,RU-PRI,98749644800.0,-236570.515625
10261,2020-06-18,RU-PRI,95510364160.0,-70319.5703125
10262,2020-06-19,RU-PRI,127429640192.0,-94105.796875
10263,2020-06-20,RU-PRI,279380393984.0,-376300.875
10264,2020-06-21,RU-PRI,250597539840.0,-394166.25
10265,2020-06-22,RU-PRI,627400048640.0,-338269.5625
10266,2020-06-23,RU-PRI,562176655360.0,-689087.25
10267,2020-06-24,RU-PRI,1206856450048.0,-1142820.75
10268,2020-06-25,RU-PRI,1199684583424.0,-460594.90625
10269,2020-06-26,RU-PRI,2889786327040.0,-899889.875
10270,2020-06-27,RU-PRI,2112896892928.0,-746949.1875
10271,2020-06-28,RU-PRI,5311590563840.0,-140475.90625
10272,2020-06-29,RU-PRI,5399222157312.0,-806335.0625
10273,2020-06-30,RU-PRI,10910672355328.0,-2037632.625
10274,2020-07-01,RU-PRI,9972658208768.0,-1385491.75
10275,2020-07-02,RU-PRI,24847058993152.0,-901434.0625
10276,2020-07-03,RU-PRI,21690868301824.0,-2411898.25
10277,2020-07-04,RU-PRI,46695484227584.0,-1482984.0
10278,2020-07-05,RU-PRI,43767495131136.0,-1141116.0
10279,2020-07-06,RU-PRI,102526263230464.0,-3954414.0
10280,2020-07-07,RU-PRI,90121802088448.0,-3909267.25
10281,2020-07-08,RU-PRI,161605140611072.0,-4103431.5
10282,2020-07-09,RU-PRI,316810712842240.0,-1179012.5
10283,2020-07-10,RU-PRI,470267377745920.0,-1799227.25
10284,2020-07-11,RU-PRI,458881553661952.0,-8107170.0
10285,2020-07-12,RU-PRI,727920049913856.0,-9147001.0
10286,2020-07-13,RU-PRI,1038380351619072.0,-10135439.0
10287,2020-07-14,RU-PRI,1369095450656768.0,-7584822.5
10288,2020-07-15,RU-PRI,2253880725340160.0,-8220302.0
10289,2020-07-16,RU-PRI,3379324023472128.0,-24420190.0
10290,2020-07-17,RU-PRI,3340261832785920.0,-11996964.0
10291,2020-07-18,RU-PRI,5663025512054784.0,-28669022.0
10292,2020-07-19,RU-PRI,8067007828197376.0,-15517774.0
10293,2020-07-20,RU-PRI,8176279849271296.0,-4006705.0
10294,2020-07-21,RU-PRI,1.2703538303991808e+16,-47325336.0
10295,2020-07-22,RU-PRI,1.3499281927307264e+16,-20978014.0
10296,2020-07-23,RU-PRI,2.965152220368077e+16,-48865756.0
10297,2020-07-24,RU-PRI,4.746612742448742e+16,-107409384.0
10298,2020-07-25,RU-PRI,4.943021167398093e+16,-107809888.0
10299,2020-07-26,RU-PRI,1.0512752795713536e+17,-157433424.0
10300,2020-07-27,RU-PRI,1.4319932065972224e+17,16518532.0
10301,2020-07-28,RU-PRI,1.2840133725886874e+17,-172955488.0
10302,2020-07-29,RU-PRI,3.12150285973717e+17,-225605296.0
10303,2020-07-30,RU-PRI,2.7101118224714957e+17,-318313312.0
10304,2020-07-31,RU-PRI,5.393654633652552e+17,-479891360.0
10305,2020-08-01,RU-PRI,8.424634701074924e+17,-510572864.0
10306,2020-08-02,RU-PRI,1.1663935457040794e+18,-188037696.0
10307,2020-08-03,RU-PRI,1.3292547198387487e+18,-487986560.0
10308,2020-08-04,RU-PRI,2.040624586797613e+18,-252091664.0
10309,2020-08-05,RU-PRI,2.138415563288871e+18,-268884832.0
10310,2020-08-06,RU-PRI,3.9621132404349993e+18,-326654720.0
10311,2020-08-07,RU-PRI,4.667749566571872e+18,-685648640.0
10312,2020-08-08,RU-PRI,5.291256222404575e+18,-863961920.0
10313,2020-08-09,RU-PRI,1.0421063455921406e+19,-762247168.0
10314,2020-08-10,RU-PRI,1.4204907378586943e+19,-955204992.0
10315,2020-08-11,RU-PRI,2.356585250933231e+19,-1802294272.0
10316,2020-08-12,RU-PRI,3.1880031784109343e+19,-1530691584.0
10317,2020-08-13,RU-PRI,4.3230070415315436e+19,-2015247616.0
10318,2020-08-14,RU-PRI,6.4233887109092475e+19,-1785764480.0
10319,2020-08-15,RU-PRI,1.0718896087020811e+20,-2163880960.0
10320,2020-08-16,RU-PRI,1.6358219097921133e+20,-2895318784.0
10321,2020-08-17,RU-PRI,1.86250373608325e+20,-3513139712.0
10322,2020-08-18,RU-PRI,1.7583442727951925e+20,-3790007296.0
10323,2020-08-19,RU-PRI,3.479325205338092e+20,-1883025920.0
10324,2020-08-20,RU-PRI,5.509980333289683e+20,-9544991744.0
10325,2020-08-21,RU-PRI,6.433758688855919e+20,-1484731776.0
10326,2020-08-22,RU-PRI,7.910995661628784e+20,-13881346048.0
10327,2020-08-23,RU-PRI,1.278074145714171e+21,122833408.0
10328,2020-08-24,RU-PRI,1.5415744118870612e+21,-18330474496.0
10329,2020-08-25,RU-PRI,2.448162105463159e+21,-8333504512.0
10330,2020-08-26,RU-PRI,3.786358321040308e+21,-13317844992.0
10331,2020-08-27,RU-PRI,5.000331466620719e+21,-7838544896.0
10332,2020-08-28,RU-PRI,6.274921655810654e+21,-6461920256.0
10333,2020-08-29,RU-PRI,9.184849934492109e+21,-4358130688.0
10334,2020-08-30,RU-PRI,7.981989139517257e+21,-15320211456.0
10335,2020-08-31,RU-PRI,1.8731075458483867e+22,-6302348800.0
10336,2020-09-01,RU-PRI,1.901929119793679e+22,-9090145280.0
10337,2020-09-02,RU-PRI,3.971924471201496e+22,-8285716480.0
10338,2020-09-03,RU-PRI,3.351768219053454e+22,-26970818560.0
10339,2020-09-04,RU-PRI,7.841610025102277e+22,-26173104128.0
10340,2020-09-05,RU-PRI,7.73671308330149e+22,-37738745856.0
10341,2020-09-06,RU-PRI,1.7541607017720927e+23,-104659124224.0
10342,2020-09-07,RU-PRI,1.491857728819138e+23,-61373702144.0
10343,2020-09-08,RU-PRI,2.741977722023746e+23,-106444832768.0
10344,2020-09-09,RU-PRI,5.387500229532232e+23,7406678016.0
10345,2020-09-10,RU-PRI,5.986337747088194e+23,-147633586176.0
10346,2020-09-11,RU-PRI,8.698567211989322e+23,-190410948608.0
10347,2020-09-12,RU-PRI,6.283528124770552e+23,-233276866560.0
10348,2020-09-13,RU-PRI,1.7135525005368304e+24,-168203927552.0
10349,2020-09-14,RU-PRI,1.7565063205732154e+24,-394011082752.0
10350,2020-09-15,RU-PRI,3.849194175596246e+24,-237816119296.0
10351,2020-09-16,RU-PRI,4.5621844689359645e+24,-137139781632.0
10352,2020-09-17,RU-PRI,7.237928796075086e+24,33946910720.0
10353,2020-09-18,RU-PRI,9.515098071008456e+24,-510540644352.0
10354,2020-09-19,RU-PRI,1.198667239358788e+25,-425239576576.0
10355,2020-09-20,RU-PRI,2.159891908933902e+25,-555235934208.0
10356,2020-09-21,RU-PRI,2.1376188489707034e+25,-591518760960.0
10357,2020-09-22,RU-PRI,4.371629314424169e+25,-239989882880.0
10358,2020-09-23,RU-PRI,4.126761238397924e+25,-338453692416.0
10359,2020-09-24,RU-PRI,6.916808221116402e+25,-362298802176.0
10360,2020-09-25,RU-PRI,1.0535744430223157e+26,10876583936.0
10361,2020-09-26,RU-PRI,1.811863921556811e+26,-1047146266624.0
10362,2020-09-27,RU-PRI,1.7416963809166753e+26,-784874340352.0
10363,2020-09-28,RU-PRI,3.892930402753302e+26,-2731398922240.0
10364,2020-09-29,RU-PRI,3.431163388532812e+26,-1596019965952.0
10365,2020-09-30,RU-PRI,7.602854346900147e+26,-1065283682304.0
10366,2020-10-01,RU-PRI,1.0257830764629549e+27,-1629513318400.0
10367,2020-10-02,RU-PRI,1.0592135942389046e+27,-1539023568896.0
10368,2020-10-03,RU-PRI,2.3495372953922557e+27,-3949241827328.0
10369,2020-10-04,RU-PRI,2.4295502691728998e+27,2507775148032.0
10370,2020-10-05,RU-PRI,3.6488500949327254e+27,-4018015305728.0
10371,2020-10-06,RU-PRI,7.272825124416935e+27,-4436122927104.0
10372,2020-10-07,RU-PRI,4.1324767960284664e+27,-2361631440896.0
10373,2020-10-08,RU-PRI,1.2932761394358364e+28,-10269177675776.0
10374,2020-10-09,RU-PRI,1.484044633771025e+28,-5389694271488.0
10375,2020-10-10,RU-PRI,2.949344306024947e+28,-5056512393216.0
10376,2020-10-11,RU-PRI,3.4236021271665798e+28,-16462068580352.0
10377,2020-10-12,RU-PRI,3.9202338123490764e+28,-15610905886720.0
10378,2020-10-13,RU-PRI,8.975683914828263e+28,-9782494756864.0
10379,2020-10-14,RU-PRI,1.2951102357422857e+29,-21684675411968.0
10380,2020-10-15,RU-PRI,1.1373689336676613e+29,-9524110950400.0
10381,2020-10-16,RU-PRI,2.121289101946297e+29,-15352872304640.0
10382,2020-10-17,RU-PRI,2.9106428598695613e+29,-34514243944448.0
10383,2020-10-18,RU-PRI,3.929774314907088e+29,-43746502639616.0
10384,2020-10-19,RU-PRI,7.539927532574e+29,-37325404897280.0
10385,2020-10-20,RU-PRI,1.1836675057918295e+30,-36476469379072.0
10386,2020-10-21,RU-PRI,1.190816413068257e+30,-27713995800576.0
10387,2020-10-22,RU-PRI,1.732406566659146e+30,-26939500789760.0
10388,2020-10-23,RU-PRI,2.2747941579437985e+30,-38578033786880.0
10389,2020-10-24,RU-PRI,3.5026954283388263e+30,-54152726052864.0
10390,2020-10-25,RU-PRI,4.870660879689948e+30,-100616428847104.0
10391,2020-10-26,RU-PRI,6.746206227895923e+30,-83605153906688.0
10392,2020-10-27,RU-PRI,8.051213240413154e+30,-139152041443328.0
10393,2020-10-28,RU-PRI,1.2475569232878327e+31,-102474304192512.0
10394,2020-10-29,RU-PRI,1.3870528184392714e+31,-161534290427904.0
10395,2020-10-30,RU-PRI,2.3970020209738566e+31,-226743201824768.0
10396,2020-10-31,RU-PRI,3.335721556001912e+31,-156245910618112.0
10397,2020-11-01,RU-PRI,4.191350652307198e+31,52130928918528.0
10398,2020-11-02,RU-PRI,6.345105192686723e+31,-197557925969920.0
10399,2020-11-03,RU-PRI,7.8184317933169725e+31,51031450845184.0
10400,2020-11-04,RU-PRI,1.3341549635621481e+32,-218110300782592.0
10401,2020-11-05,RU-PRI,1.883868137564821e+32,-269051263713280.0
10402,2020-11-06,RU-PRI,2.3410726637114677e+32,-324968634122240.0
10403,2020-11-07,RU-PRI,3.329575135349827e+32,-442018706751488.0
10404,2020-11-08,RU-PRI,4.965055633163446e+32,-300071279132672.0
10405,2020-11-09,RU-PRI,7.187509269166851e+32,-569034714120192.0
10406,2020-11-10,RU-PRI,9.804459578626902e+32,-784116274429952.0
10407,2020-11-11,RU-PRI,1.2253330900390553e+33,-98021454905344.0
10408,2020-11-12,RU-PRI,1.757703401089799e+33,-1302304951107584.0
10409,2020-11-13,RU-PRI,1.8008804285224994e+33,-271780765761536.0
10410,2020-11-14,RU-PRI,4.082898323228645e+33,-1652143190704128.0
10411,2020-11-15,RU-PRI,5.449489424186699e+33,-597496187322368.0
10412,2020-11-16,RU-PRI,6.886242633781312e+33,-1673569977237504.0
10413,2020-11-17,RU-PRI,1.0494634207161733e+34,992696327995392.0
10414,2020-11-18,RU-PRI,1.6982830219681243e+34,-729311619317760.0
10415,2020-11-19,RU-PRI,1.3598095416288453e+34,-1252569229819904.0
10416,2020-11-20,RU-PRI,2.8236944354764674e+34,-4362642021941248.0
10417,2020-11-21,RU-PRI,2.8502853875203174e+34,-2707959968694272.0
10418,2020-11-22,RU-PRI,6.096589774312091e+34,-4355673974374400.0
10419,2020-11-23,RU-PRI,5.316022528173197e+34,-4314085269176320.0
10420,2020-11-24,RU-PRI,6.01539477266341e+34,-6070737630658560.0
10421,2020-11-25,RU-PRI,1.5738460567419822e+35,-4503722033938432.0
10422,2020-11-26,RU-PRI,1.5598600082485423e+35,-1.2834904173707264e+16
10423,2020-11-27,RU-PRI,3.3851741730715335e+35,-5671318020161536.0
10424,2020-11-28,RU-PRI,2.9570677679818004e+35,-6334116299538432.0
10425,2020-11-29,RU-PRI,6.144045760059682e+35,-1.4546049209204736e+16
10426,2020-11-30,RU-PRI,6.4224479771634306e+35,-9792478190239744.0
10427,2020-12-01,RU-PRI,1.5810241282657746e+36,-7713493365030912.0
10428,2020-12-02,RU-PRI,1.415919768120674e+36,-2.7484788512260096e+16
10429,2020-12-03,RU-PRI,1.6975266059417998e+36,-1.4811991436689408e+16
10430,2020-12-04,RU-PRI,4.5886511500856465e+36,-2.6462266320748544e+16
10431,2020-12-05,RU-PRI,4.1347114914842686e+36,-3.0135569312907264e+16
10432,2020-12-06,RU-PRI,9.582569563238958e+36,-6.642325407557222e+16
10433,2020-12-07,RU-PRI,8.539030715576878e+36,-1.7724490364485632e+16
10434,2020-12-08,RU-PRI,1.8420530037458055e+37,-1.0284484947607552e+16
10435,2020-12-09,RU-PRI,2.1748779647272878e+37,-4.484325532132966e+16
10436,2020-12-10,RU-PRI,,-8369136765763584.0
10437,2020-12-11,RU-PRI,,-4.667965448808038e+16
10438,2020-12-12,RU-PRI,,-1.2598260924625715e+17
10439,2020-12-13,RU-PRI,,-1.247082323199918e+17
10440,2020-12-14,RU-PRI,,-2.3074041782861824e+17
10441,2020-12-15,RU-PRI,,-1.1705335505800397e+17
10442,2020-12-16,RU-PRI,,-3.5648190761087795e+17
10443,2020-12-17,RU-PRI,,-2.1690065881137152e+17
10444,2020-12-18,RU-PRI,,-1.8031038930773606e+17
10445,2020-12-19,RU-PRI,,-4.439224595953746e+17
10446,2020-12-20,RU-PRI,,-5.913950751461212e+17
10447,2020-12-21,RU-PRI,,-5.814224359627162e+17
10448,2020-12-22,RU-PRI,,-2.721128241787044e+17
